Latitude,Longitude,Id,StarkeyTime,Species
45.2856143980952,-118.571165736592,OSUX85159,172443207,C
45.2840315403908,-118.568444304534,OSUX85159,172447200,C
45.2843067351386,-118.568069355077,OSUX85159,172450919,C
45.2840367921125,-118.568061916597,OSUX85159,172454782,C
45.2837668490726,-118.568054478222,OSUX85159,172458501,C
45.2832112043899,-118.569186748975,OSUX85159,172465986,C
45.2829307494484,-118.56994406612,OSUX85159,172469722,C
45.2834811473098,-118.569194192575,OSUX85159,172473457,C
45.2834653770833,-118.570341344251,OSUX85159,172478364,C
45.2834706351052,-118.569958960464,OSUX85159,172483408,C
45.2840367921125,-118.568061916597,OSUX85159,172488369,C
45.2839894805472,-118.57150340424,OSUX85159,172493263,C
45.2824538578229,-118.565340645525,OSUX85159,172501027,C
45.2821786719367,-118.565715596455,OSUX85159,172504728,C
45.2824486153539,-118.565723023326,OSUX85159,172508317,C
45.2821786719367,-118.565715596455,OSUX85159,172511949,C
45.282189155497,-118.564950844371,OSUX85159,172515473,C
45.2824590990123,-118.564958267619,OSUX85159,172519305,C
45.2821734282371,-118.566097972339,OSUX85159,172548504,C
45.2821629369989,-118.566862723791,OSUX85159,172552052,C
45.280781717491,-118.569119761307,OSUX85159,172556714,C
45.2810674179165,-118.56798010026,OSUX85159,172560345,C
45.2805117744333,-118.56911231876,OSUX85159,172564628,C
45.2805117744333,-118.56911231876,OSUX85159,172569173,C
45.2805170280751,-118.568729954589,OSUX85159,172573888,C
45.2805170280751,-118.568729954589,OSUX85159,172578866,C
45.2816073042579,-118.56799497501,OSUX85159,172582726,C
45.2799981431985,-118.56718563019,OSUX85159,172586101,C
45.2805327813231,-118.567582861443,OSUX85159,172589677,C
45.2805222804374,-118.568347590312,OSUX85159,172593404,C
45.28052753152,-118.56796522593,OSUX85159,172596977,C
45.2805222804374,-118.568347590312,OSUX85159,172600529,C
45.2807974747251,-118.567972663043,OSUX85159,172603945,C
