Latitude,Longitude,Id,StarkeyTime,Species
45.2221559685702,-118.51095254261,OSUX92107,267658037,C
45.2205564557802,-118.509381741338,OSUX92107,267663031,C
45.2240254110972,-118.512530592639,OSUX92107,268060911,C
45.2532721363261,-118.526688318308,OSUX92107,269030265,C
45.2534909229545,-118.530517455247,OSUX92107,269030601,C
45.2404443066498,-118.576418073978,OSUX92107,269037499,C
45.240179637055,-118.576028515143,OSUX92107,269043293,C
45.2399202378963,-118.575256869339,OSUX92107,269049350,C
45.2401743626236,-118.576410607325,OSUX92107,269054333,C
45.2344315732229,-118.581602580019,OSUX92107,269059663,C
45.2379884205701,-118.578261264922,OSUX92107,269064687,C
45.2266137805597,-118.58062142288,OSUX92107,269099350,C
45.2239090505081,-118.580928580532,OSUX92107,269104143,C
45.2241842828399,-118.58055408015,OSUX92107,269108973,C
45.2247400283171,-118.579423080432,OSUX92107,269114020,C
45.2241895696842,-118.580172095859,OSUX92107,269124428,C
45.2244436494674,-118.581325534129,OSUX92107,269129836,C
45.2241737053202,-118.581318048414,OSUX92107,269135190,C
45.2234167078285,-118.577475800543,OSUX92107,269140162,C
45.2239143385799,-118.580546598153,OSUX92107,269145097,C
45.2227975194679,-118.583190495076,OSUX92107,269149807,C
45.2219346633754,-118.586987698221,OSUX92107,269154822,C
45.2227975194679,-118.583190495076,OSUX92107,269160958,C
45.222792222655,-118.583572469488,OSUX92107,269179220,C
45.2179914146606,-118.579236192423,OSUX92107,269184013,C
45.2021226506512,-118.574595190491,OSUX92107,269188931,C
45.1943677815176,-118.569034233947,OSUX92107,269193827,C
45.1943625346084,-118.569416020725,OSUX92107,269198845,C
45.2015932868471,-118.573816626119,OSUX92107,269203870,C
45.2063890587711,-118.578533034092,OSUX92107,269208979,C
45.2071777675379,-118.580082920908,OSUX92107,269214168,C
45.2058438883706,-118.57889996043,OSUX92107,269219594,C
45.1989148636144,-118.572214922592,OSUX92107,269234873,C
45.1984903204778,-118.563800138296,OSUX92107,269239822,C
45.1990667891717,-118.561142195478,OSUX92107,269258000,C
45.1993315161246,-118.561531400689,OSUX92107,269264291,C
45.1978875847372,-118.568367079655,OSUX92107,269269270,C
45.1943625346084,-118.569416020725,OSUX92107,269274386,C
45.1943677815176,-118.569034233947,OSUX92107,269279547,C
45.1949496059464,-118.565994746933,OSUX92107,269284518,C
45.1943677815176,-118.569034233947,OSUX92107,269289802,C
45.1976281237142,-118.567596044555,OSUX92107,269294948,C
45.1973581765134,-118.567588630747,OSUX92107,269300159,C
45.1976281237142,-118.567596044555,OSUX92107,269305464,C
45.198734106196,-118.565716618965,OSUX92107,269310650,C
45.1973791331378,-118.566061401544,OSUX92107,269315711,C
45.1982099120851,-118.564556369106,OSUX92107,269320721,C
45.1979294987706,-118.565312592386,OSUX92107,269331140,C
45.1985007762152,-118.563036507379,OSUX92107,269337156,C
45.1984903204778,-118.563800138296,OSUX92107,269343268,C
45.1998714118866,-118.561546172143,OSUX92107,269349430,C
45.1974679710424,-118.55957065876,OSUX92107,269354547,C
45.1946429743559,-118.568659865129,OSUX92107,269369800,C
45.1943677815176,-118.569034233947,OSUX92107,269374868,C
45.2019420338733,-118.568096517431,OSUX92107,269379839,C
45.2048852114664,-118.570087400744,OSUX92107,269395229,C
45.2056792925836,-118.571255270482,OSUX92107,269400299,C
45.2070605308987,-118.569001209514,OSUX92107,269405428,C
45.2051813959756,-118.568185533071,OSUX92107,269410414,C
45.2054984911454,-118.56475619744,OSUX92107,269433039,C
45.2051551579869,-118.570094828314,OSUX92107,269438385,C
45.2027937854712,-118.565064022013,OSUX92107,269443098,C
45.204599507119,-118.571225538337,OSUX92107,269448040,C
45.2048799600891,-118.570469257673,OSUX92107,269463352,C
45.2027780784598,-118.566209553266,OSUX92107,269489013,C
45.2009146184804,-118.564248539273,OSUX92107,269494057,C
45.1982099120851,-118.564556369106,OSUX92107,269499067,C
45.1987707239487,-118.563043899957,OSUX92107,269523067,C
45.2087221499787,-118.565990685196,OSUX92107,269528117,C
45.1949443691453,-118.566376538157,OSUX92107,269533388,C
45.1951881132295,-118.568292909175,OSUX92107,269538634,C
45.195167127555,-118.569820078141,OSUX92107,269543653,C
45.1979190279178,-118.566076214831,OSUX92107,269549036,C
45.1973529341676,-118.567970437786,OSUX92107,269554326,C
45.1998295971879,-118.564600768811,OSUX92107,269570706,C
45.2005050938319,-118.554688012149,OSUX92107,269576001,C
45.1986569998126,-118.551581993578,OSUX92107,269581310,C
45.1983610933281,-118.553483738341,OSUX92107,269586476,C
45.1981533876342,-118.548894608889,OSUX92107,269592443,C
45.198739849504,-118.545472881332,OSUX92107,269598603,C
45.1986725590116,-118.550436537051,OSUX92107,269611171,C
45.1954020394565,-118.552639330855,OSUX92107,269616846,C
45.1964558615217,-118.554577720385,OSUX92107,269622551,C
45.1959211610435,-118.554181216715,OSUX92107,269628103,C
45.1964558615217,-118.554577720385,OSUX92107,269635222,C
45.2016212507244,-118.552044560774,OSUX92107,269646404,C
45.2016212507244,-118.552044560774,OSUX92107,269652121,C
45.1956252125365,-118.556082856056,OSUX92107,269657820,C
45.1932735692956,-118.550289897955,OSUX92107,269668684,C
45.1919548976808,-118.547962599375,OSUX92107,269709345,C
45.1900341728265,-118.550201934394,OSUX92107,269719551,C
45.2016108679243,-118.552808237425,OSUX92107,269730073,C
45.198335104154,-118.55539281886,OSUX92107,269747324,C
45.1959107649737,-118.554944816347,OSUX92107,269757489,C
45.1956095975263,-118.557228248378,OSUX92107,269763310,C
45.1959211610435,-118.554181216715,OSUX92107,269775699,C
45.1938134685147,-118.55030456,OSUX92107,269787149,C
45.1953130116216,-118.539269102599,OSUX92107,269792206,C
45.1930450465755,-118.547228314837,OSUX92107,269797221,C
45.1927699226936,-118.547602778593,OSUX92107,269802225,C
45.1930398726768,-118.547610096731,OSUX92107,269807405,C
45.1932735692956,-118.550289897955,OSUX92107,269812595,C
45.1932372534333,-118.552962375861,OSUX92107,269823201,C
45.189260571661,-118.54750765221,OSUX92107,269828546,C
45.1929932501806,-118.551046129116,OSUX92107,269862014,C
45.1935797726021,-118.547624733318,OSUX92107,269878116,C
45.1932994709249,-118.548380982057,OSUX92107,269883220,C
45.1930295210523,-118.548373660208,OSUX92107,269888155,C
45.1935745973308,-118.548006518715,OSUX92107,269893267,C
45.1951891196481,-118.548432237896,OSUX92107,269898355,C
45.1980755548171,-118.554621834284,OSUX92107,269924410,C
45.1975044441793,-118.556897991202,OSUX92107,269929711,C
45.196133867962,-118.558388379433,OSUX92107,269964730,C
45.1971980228003,-118.559563282941,OSUX92107,269969830,C
45.1971980228003,-118.559563282941,OSUX92107,269975075,C
45.1972188720531,-118.558036052176,OSUX92107,269980211,C
45.1972136616538,-118.558417860024,OSUX92107,269985573,C
45.1964090266586,-118.558013946989,OSUX92107,269996289,C
45.1934552139818,-118.556787554246,OSUX92107,270023382,C
45.1934500080924,-118.557169337153,OSUX92107,270035719,C
45.1929205209045,-118.556391051683,OSUX92107,270047236,C
45.1915863816005,-118.555208942841,OSUX92107,270052217,C
45.1912956232776,-118.556728664109,OSUX92107,270057235,C
45.1912956232776,-118.556728664109,OSUX92107,270062149,C
45.1937251627579,-118.556794915981,OSUX92107,270072706,C
45.2013461110013,-118.55241905605,OSUX92107,270078115,C
45.1979399645197,-118.564548969521,OSUX92107,270161506,C
45.1948971805249,-118.569812654455,OSUX92107,270188840,C
45.1930861360697,-118.564034015758,OSUX92107,270233231,C
