Latitude,Longitude,Id,StarkeyTime,Species
45.2856091358402,-118.571548134559,OSUX87175,172441970,C
45.2840367921125,-118.568061916597,OSUX87175,172445913,C
45.283978952789,-118.572268178112,OSUX87175,172449732,C
45.283730060491,-118.570731178886,OSUX87175,172453628,C
45.283195434311,-118.570333895214,OSUX87175,172457394,C
45.283751090216,-118.569201636281,OSUX87175,172461027,C
45.2829517683453,-118.568414544417,OSUX87175,172464918,C
45.2799245488056,-118.572538674169,OSUX87175,172468642,C
45.2810358916367,-118.570274306713,OSUX87175,172472300,C
45.2810043192913,-118.572568509372,OSUX87175,172476875,C
45.2815915465812,-118.569142089582,OSUX87175,172481907,C
45.281316348496,-118.56951701622,OSUX87175,172486898,C
45.2813005756114,-118.570664124092,OSUX87175,172491897,C
45.283195434311,-118.570333895214,OSUX87175,172496211,C
45.2821471905442,-118.568009850182,OSUX87175,172499977,C
45.2834443321987,-118.571870878342,OSUX87175,172503623,C
45.2842488952737,-118.572275636526,OSUX87175,172507216,C
45.283978952789,-118.572268178112,OSUX87175,172510882,C
45.283984217308,-118.571885791229,OSUX87175,172514378,C
45.284238362298,-118.5730404136,OSUX87175,172518164,C
45.2834179972995,-118.573782793582,OSUX87175,172521902,C
45.2810043192913,-118.572568509372,OSUX87175,172547340,C
45.2815336699023,-118.57334816823,OSUX87175,172550980,C
45.2799245488056,-118.572538674169,OSUX87175,172555643,C
45.2797071986721,-118.568707633013,OSUX87175,172559234,C
45.2794214913362,-118.569847263155,OSUX87175,172567776,C
45.2794267473404,-118.569464906442,OSUX87175,172577377,C
45.279432002065,-118.569082549623,OSUX87175,172581689,C
45.2759227403463,-118.568985811562,OSUX87175,172585088,C
45.2747956359885,-118.572396980008,OSUX87175,172588573,C
45.2766957636828,-118.571684502862,OSUX87175,172592316,C
45.2766905004941,-118.572066840828,OSUX87175,172595852,C
45.2766957636828,-118.571684502862,OSUX87175,172599381,C
45.2766957636828,-118.571684502862,OSUX87175,172602884,C
45.2772040505662,-118.573993458424,OSUX87175,172606410,C
45.2764416025051,-118.570530040118,OSUX87175,172609924,C
45.276648348926,-118.575125540754,OSUX87175,172613575,C
45.2763889519198,-118.574353400079,OSUX87175,172617861,C
45.2763889519198,-118.574353400079,OSUX87175,172621485,C
45.2763784064501,-118.575118070804,OSUX87175,172625284,C
45.2766588944944,-118.574360866406,OSUX87175,172628982,C
45.2782996266206,-118.572876273153,OSUX87175,172632853,C
45.2731654467832,-118.573116870708,OSUX87175,172640351,C
45.2734143111371,-118.574653592936,OSUX87175,172643898,C
45.2736947957382,-118.573896425202,OSUX87175,172652249,C
45.273678980933,-118.575043377111,OSUX87175,172656909,C
45.2739700075924,-118.573521569337,OSUX87175,172661575,C
45.2739647384999,-118.573903888662,OSUX87175,172666490,C
45.2745256930708,-118.572389523476,OSUX87175,172670303,C
45.2805694941161,-118.56490630709,OSUX87175,172673858,C
45.2810936546271,-118.566068258655,OSUX87175,172677582,C
45.2810831637817,-118.566832995612,OSUX87175,172681205,C
45.2805590111446,-118.565671037431,OSUX87175,172688125,C
45.2789812486796,-118.56256764527,OSUX87175,172691630,C
45.2792040502795,-118.566016263754,OSUX87175,172695353,C
45.279230253283,-118.564104482933,OSUX87175,172699022,C
45.2795211366149,-118.56258246761,OSUX87175,172706848,C
45.2795001970478,-118.564111901403,OSUX87175,172715970,C
45.2770077664333,-118.568633234604,OSUX87175,172725517,C
45.2799718882767,-118.569097433981,OSUX87175,172729259,C
45.2802470849546,-118.568722513958,OSUX87175,172733275,C
45.2799666334537,-118.569479794423,OSUX87175,172742483,C
45.2799613773511,-118.56986215476,OSUX87175,172746898,C
45.2802523372676,-118.568340151493,OSUX87175,172751395,C
45.2796914343506,-118.569854708905,OSUX87175,172755301,C
45.2796809184052,-118.57061942564,OSUX87175,172759044,C
45.2815652581943,-118.571053945095,OSUX87175,172762794,C
45.281559996678,-118.571436315881,OSUX87175,172766586,C
45.281295315424,-118.571046493172,OSUX87175,172769897,C
45.281295315424,-118.571046493172,OSUX87175,172773484,C
45.2812584582831,-118.573723073778,OSUX87175,172777071,C
45.2801997565564,-118.5721637714,OSUX87175,172780791,C
45.2777597412283,-118.572861353827,OSUX87175,172788411,C
