Latitude,Longitude,Id,StarkeyTime,Species
45.2867257160474,-118.568901118151,OSUX87130,235688387,C
45.2864242257035,-118.571188097739,OSUX87130,235696424,C
45.2824905192752,-118.562663997977,OSUX87130,235703731,C
45.280786971182,-118.568737395324,OSUX87130,235710780,C
45.2807922235933,-118.568355029236,OSUX87130,235726128,C
45.28052753152,-118.56796522593,OSUX87130,235734247,C
45.280988515844,-118.573715609277,OSUX87130,235749575,C
45.2806499593512,-118.578678876592,OSUX87130,235756752,C
45.2806552450317,-118.578296513249,OSUX87130,235766046,C
45.2811739779427,-118.579840952856,OSUX87130,235770612,C
45.2806235117551,-118.580590691715,OSUX87130,235777492,C
45.2809040362944,-118.579833459367,OSUX87130,235784396,C
45.2779716735535,-118.577074621399,OSUX87130,235790948,C
45.2766694349453,-118.573596191636,OSUX87130,235797321,C
45.2774897985115,-118.572853894323,OSUX87130,235803794,C
45.2774950644069,-118.572471551134,OSUX87130,235811398,C
45.2775055923593,-118.571706864439,OSUX87130,235819246,C
45.2775003290228,-118.572089207839,OSUX87130,235826810,C
45.2801786884442,-118.57369321641,OSUX87130,235833457,C
45.2807238424372,-118.573325780165,OSUX87130,235840267,C
45.2801839573916,-118.573310855316,OSUX87130,235847117,C
45.2812479161549,-118.574487810143,OSUX87130,235855202,C
45.2807396418978,-118.572178685379,OSUX87130,235862821,C
45.2777492055006,-118.573626043512,OSUX87130,235870020,C
45.2777597412283,-118.572861353827,OSUX87130,235876859,C
45.2816230504179,-118.566847859492,OSUX87130,235889909,C
45.2818929937153,-118.566855291589,OSUX87130,235897073,C
45.2816230504179,-118.566847859492,OSUX87130,235912860,C
45.2880070147816,-118.573909720615,OSUX87130,235919379,C
45.2896055715649,-118.575484222708,OSUX87130,235926090,C
45.2893356297505,-118.575476747682,OSUX87130,235932926,C
45.2885416271731,-118.574307072379,OSUX87130,235939881,C
45.286932516501,-118.573497446288,OSUX87130,235949588,C
45.285842206376,-118.574232385484,OSUX87130,235956899,C
45.2874934691754,-118.57198273528,OSUX87130,235963745,C
45.2895315760568,-118.580838148959,OSUX87130,235970583,C
45.2889916937992,-118.580823148261,OSUX87130,235977096,C
45.2884253247128,-118.582720223217,OSUX87130,235984393,C
45.2881394765094,-118.583859952602,OSUX87130,235992114,C
45.2887270462143,-118.580433230894,OSUX87130,235999660,C
45.289012860576,-118.579293471666,OSUX87130,236013131,C
45.2890287222193,-118.578146213107,OSUX87130,236020163,C
45.2898015171649,-118.580845649467,OSUX87130,236027107,C
45.2938400392794,-118.581723072751,OSUX87130,236034163,C
45.2938241403994,-118.582870426335,OSUX87130,236041221,C
45.2935700984772,-118.581715567025,OSUX87130,236048157,C
45.2954808655767,-118.580238259562,OSUX87130,236061326,C
45.2954914487823,-118.579473334035,OSUX87130,236068861,C
45.2954967384648,-118.579090871112,OSUX87130,236076811,C
45.2952003364315,-118.580995681926,OSUX87130,236084885,C
45.2933160447224,-118.580560717742,OSUX87130,236091568,C
45.2938559266379,-118.580575718211,OSUX87130,236098378,C
45.294660454753,-118.580980676769,OSUX87130,236105307,C
45.2949303955992,-118.580988179295,OSUX87130,236112363,C
45.2941205730194,-118.580965672037,OSUX87130,236119480,C
45.2943905138931,-118.58097317435,OSUX87130,236127009,C
45.2938559266379,-118.580575718211,OSUX87130,236133946,C
45.2960419090572,-118.578723392119,OSUX87130,236146932,C
45.294125867575,-118.580583218605,OSUX87130,236154086,C
45.2957825410318,-118.577950970047,OSUX87130,236161916,C
45.2957508064805,-118.580245758779,OSUX87130,236176581,C
45.2943852180078,-118.58135562949,OSUX87130,236183339,C
45.29491980235,-118.58175309672,OSUX87130,236190225,C
45.2938506321319,-118.580958169831,OSUX87130,236197146,C
45.2930037130419,-118.583612784138,OSUX87130,236211534,C
45.2924585273382,-118.583980197004,OSUX87130,236218721,C
45.2921991943834,-118.583207801041,OSUX87130,236225628,C
45.293485172111,-118.587834746069,OSUX87130,236232370,C
45.2937657459353,-118.587077381287,OSUX87130,236239110,C
45.2937551121182,-118.587842280803,OSUX87130,236246704,C
45.2937657459353,-118.587077381287,OSUX87130,236254447,C
45.2935011207671,-118.586687402074,OSUX87130,236261749,C
45.2934958058285,-118.587069850179,OSUX87130,236268437,C
45.2948082640679,-118.58978470399,OSUX87130,236275545,C
45.2764682912772,-118.58812493982,OSUX87130,236289887,C
45.2756797282825,-118.586573032573,OSUX87130,236301409,C
45.276214297268,-118.586970412858,OSUX87130,236308297,C
45.2764789238437,-118.587360272687,OSUX87130,236315236,C
45.2770028545152,-118.588522340242,OSUX87130,236321867,C
45.2772834306385,-118.587765196122,OSUX87130,236329158,C
45.2775586872662,-118.587390385408,OSUX87130,236337045,C
45.2772834306385,-118.587765196122,OSUX87130,236344778,C
45.2780826172302,-118.588552475553,OSUX87130,236351811,C
45.2780666540507,-118.589699507739,OSUX87130,236358675,C
45.277823312195,-118.587780256531,OSUX87130,236373017,C
45.2777913899731,-118.590074310354,OSUX87130,236380342,C
45.2761451113907,-118.591940719438,OSUX87130,236387836,C
45.2745307987145,-118.591513104014,OSUX87130,236394918,C
45.2739802580087,-118.592262642124,OSUX87130,236401919,C
45.2785905600331,-118.590861628997,OSUX87130,236408826,C
45.278034693147,-118.59199356923,OSUX87130,236416445,C
45.2785852324764,-118.591243976149,OSUX87130,236424604,C
45.2780400231628,-118.591611225915,OSUX87130,236432433,C
45.2766903217279,-118.591573484586,OSUX87130,236439318,C
45.2764043884119,-118.59271293366,OSUX87130,236446182,C
45.2769815685139,-118.590051687294,OSUX87130,236460609,C
45.2780717760579,-118.569810035987,OSUX87130,236467859,C
45.2777860581571,-118.570949627769,OSUX87130,236475205,C
45.2780138782727,-118.57401585324,OSUX87130,236482245,C
45.2758437947328,-118.574720799533,OSUX87130,236489198,C
45.2739805419396,-118.57275693037,OSUX87130,236495775,C
45.2742452182522,-118.57314670985,OSUX87130,236503546,C
45.2742557501394,-118.572382067049,OSUX87130,236511898,C
45.2736895254157,-118.574278742611,OSUX87130,236519658,C
45.2731549101733,-118.573881498598,OSUX87130,236526698,C
45.271799926043,-118.574226488667,OSUX87130,236533521,C
45.2696456526586,-118.573784485967,OSUX87130,236540654,C
45.2725992103403,-118.575013502592,OSUX87130,236547826,C
45.2728480492851,-118.576550217063,OSUX87130,236555092,C
45.2725886611355,-118.575778122181,OSUX87130,236562337,C
45.2731127125641,-118.57694000593,OSUX87130,236569541,C
45.2720170982313,-118.57805701281,OSUX87130,236576494,C
45.2730704330837,-118.579998506492,OSUX87130,236583146,C
45.2730492626419,-118.581527754229,OSUX87130,236590680,C
45.2736103170671,-118.58001349105,OSUX87130,236606433,C
45.2740813196461,-118.584998619147,OSUX87130,236613346,C
45.2738060708631,-118.585373419204,OSUX87130,236620685,C
45.2738060708631,-118.585373419204,OSUX87130,236627840,C
45.2740972345312,-118.583851664637,OSUX87130,236635088,C
45.2740866258871,-118.584616301083,OSUX87130,236642468,C
45.2738060708631,-118.585373419204,OSUX87130,236649913,C
45.2735042581973,-118.587659785187,OSUX87130,236657006,C
45.2746158946102,-118.585395973223,OSUX87130,236663958,C
45.2730439668334,-118.581910065899,OSUX87130,236678923,C
45.2733139085843,-118.58191756718,OSUX87130,236687197,C
45.2738378964975,-118.583079520732,OSUX87130,236694498,C
45.2759230915794,-118.588492206637,OSUX87130,236701592,C
45.2770294332305,-118.58661065403,OSUX87130,236708932,C
45.2772940609447,-118.587000517907,OSUX87130,236716350,C
45.2767648041236,-118.586220793775,OSUX87130,236723697,C
45.2765001736242,-118.585830937143,OSUX87130,236731002,C
45.276214297268,-118.586970412858,OSUX87130,236738229,C
45.276823150091,-118.582015093499,OSUX87130,236745232,C
45.2764895512927,-118.586595605128,OSUX87130,236752215,C
45.2764789238437,-118.587360272687,OSUX87130,236759457,C
45.2767594922685,-118.586603129525,OSUX87130,236767731,C
45.2767701146994,-118.585838457918,OSUX87130,236775621,C
45.2775693151131,-118.586625703358,OSUX87130,236782666,C
45.2775799378423,-118.585861020881,OSUX87130,236789814,C
45.2767913442087,-118.584309113426,OSUX87130,236797243,C
45.276526707064,-118.583919265318,OSUX87130,236805109,C
45.2762567657266,-118.583911753707,OSUX87130,236812731,C
45.2757115790302,-118.584279059945,OSUX87130,236820417,C
45.2751929042063,-118.582734731121,OSUX87130,236827666,C
45.2768390357603,-118.580868082102,OSUX87130,236834685,C
45.2765743866548,-118.580478249341,OSUX87130,236841750,C
45.2762885633373,-118.581617754879,OSUX87130,236849743,C
45.2765638001458,-118.581242920302,OSUX87130,236857466,C
45.2765638001458,-118.581242920302,OSUX87130,236865363,C
45.2754734420949,-118.581977581253,OSUX87130,236872397,C
45.2744254325988,-118.579653647428,OSUX87130,236879516,C
45.2744254325988,-118.579653647428,OSUX87130,236886724,C
